,yearID,playerID,salary,ADJ Salary,GS,InnOuts,PO,A,E,DP,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
10244,2006,matsuka01,8033333,10313070.17,54,1467,124,159,3,50,COL,NL,32,113,22,39,6,3,2,19,8,1,10,27,0,0,1,2,0
10245,2006,nadyxa01,427000,548176.0764,122,3285,437,38,6,30,NYN,NL,75,265,37,70,15,1,14,40,2,1,19,51,4,6,1,1,7
10246,2006,nadyxa01,427000,548176.0764,122,3285,437,38,6,30,PIT,NL,55,203,20,61,13,0,3,23,1,2,11,34,3,5,1,0,5
10247,2006,reyesjo01,401500,515439.566,148,3961,176,390,17,72,NYN,NL,153,647,122,194,30,17,19,81,64,17,53,81,6,1,2,0,6
10248,2006,valenjo03,912500,1171453.559,94,2550,211,289,6,52,NYN,NL,137,384,56,104,24,3,18,62,6,2,37,71,5,0,5,6,5
10249,2006,woodwch01,825000,1059122.396,56,1532,102,143,5,32,NYN,NL,83,222,25,48,10,1,3,25,1,1,23,55,2,1,4,3,2
10250,2006,wrighda03,374000,480135.4861,153,4096,107,288,19,31,NYN,NL,154,582,96,181,40,5,26,116,20,5,66,113,13,5,0,8,15
10251,2006,bradlmi01,3000000,3851354.167,94,2408,191,4,4,0,OAK,AL,96,351,53,97,14,2,14,52,10,2,51,65,1,2,0,1,13
10252,2006,chaveer01,9500000,12195954.86,133,3497,105,281,5,43,OAK,AL,137,485,74,117,24,2,22,72,3,0,84,100,6,1,0,6,19
10253,2006,crosbbo01,800000,1027027.778,95,2484,145,268,12,59,OAK,AL,96,358,42,82,12,0,9,40,8,1,36,76,1,0,2,2,11
10254,2006,ellisma01,2250000,2888515.625,121,3219,274,357,2,91,OAK,AL,124,441,64,110,25,1,11,52,4,0,40,76,1,8,4,7,13
10255,2006,johnsda06,330000,423648.9583,77,2144,689,64,4,96,OAK,AL,91,286,30,67,13,1,9,37,0,0,40,45,2,0,0,5,6
10256,2006,kendaja01,11492454,14753836.87,141,3762,924,54,5,9,OAK,AL,143,552,76,163,23,0,1,50,11,5,53,54,2,12,4,5,19
10257,2006,kotsama01,7000000,8986493.056,120,3213,309,6,4,8,OAK,AL,129,502,57,138,29,3,7,59,6,3,44,55,1,2,4,6,18
10258,2006,melhuad01,700000,898649.3056,23,656,138,16,0,4,OAK,AL,49,128,10,28,8,0,4,18,0,1,9,34,1,1,0,1,6
10259,2006,paytoja01,4000000,5135138.889,136,3635,311,5,7,0,OAK,AL,142,557,78,165,32,3,10,59,8,4,22,52,1,4,0,5,12
10260,2006,perezan01,334500,429425.9896,24,663,27,56,4,8,OAK,AL,57,98,10,10,5,1,1,8,0,1,10,44,0,0,1,0,0
10261,2006,scutama01,340000,436486.8056,102,2875,163,282,13,71,OAK,AL,117,365,52,97,21,6,5,41,5,1,50,66,0,0,3,5,16
10262,2006,swishni01,335000,430067.8819,151,4079,840,47,8,59,OAK,AL,157,556,106,141,24,2,35,95,1,2,97,152,7,11,2,6,13
10263,2006,abreubo01,13600000,17459472.22,149,3897,292,10,3,0,PHI,NL,98,339,61,94,25,2,8,65,20,4,91,86,5,2,0,6,8
10264,2006,abreubo01,13600000,17459472.22,149,3897,292,10,3,0,NYA,AL,58,209,37,69,16,0,7,42,10,2,33,52,1,1,2,3,5
10265,2006,bellda01,4700000,6033788.194,138,3648,83,296,19,27,PHI,NL,92,324,39,90,17,2,6,34,1,0,32,38,2,3,3,3,11
10266,2006,bellda01,4700000,6033788.194,138,3648,83,296,19,27,MIL,NL,53,180,21,46,10,2,4,29,2,1,18,30,1,1,0,2,7
10267,2006,burrepa01,9750000,12516901.04,126,2963,204,8,3,1,PHI,NL,144,462,80,119,24,1,29,95,0,0,98,131,5,3,0,4,11
10268,2006,delluda01,950000,1219595.486,57,1403,95,1,1,0,PHI,NL,132,264,41,77,14,5,13,39,1,3,28,62,0,6,0,3,1
10269,2006,fasansa01,425000,545608.5069,58,1555,369,35,4,2,PHI,NL,50,140,9,34,8,0,4,10,0,1,5,47,0,3,1,0,4
10270,2006,fasansa01,425000,545608.5069,58,1555,369,35,4,2,NYA,AL,28,49,3,7,4,0,1,5,0,0,2,14,0,3,3,0,1
10271,2006,gonzaal01,750000,962838.5417,6,161,20,8,1,2,PHI,NL,20,36,4,4,0,0,0,1,0,0,2,10,0,0,0,0,3
10272,2006,howarry01,355000,455743.5764,157,4236,1373,91,14,139,PHI,NL,159,581,104,182,25,1,58,149,0,0,108,181,37,9,0,6,7
10273,2006,liebemi01,7500000,9628385.417,56,1452,428,33,4,2,PHI,NL,67,209,22,57,14,0,9,36,0,0,8,19,0,6,5,2,5
10274,2006,nunezab01,1125000,1444257.813,76,2108,43,168,8,13,PHI,NL,123,322,42,68,10,2,2,32,1,0,41,58,8,2,3,1,7
10275,2006,rolliji01,5000000,6418923.611,156,4134,213,446,11,96,PHI,NL,158,689,127,191,45,9,25,83,36,4,57,80,2,5,0,7,12
10276,2006,rowanaa01,3250000,4172300.347,102,2702,251,6,5,2,PHI,NL,109,405,59,106,24,3,12,47,10,4,18,76,2,18,2,2,13
10277,2006,utleych01,500000,641892.3611,157,4156,372,424,18,115,PHI,NL,160,658,131,203,40,4,32,102,15,4,63,132,1,14,0,4,9
10278,2006,victosh01,330000,423648.9583,80,2444,221,11,0,3,PHI,NL,153,415,70,119,19,8,6,46,4,3,24,54,0,14,8,1,5
10279,2006,bayja01,1000000,1283784.722,157,4119,316,10,3,1,PIT,NL,159,570,101,163,29,3,35,109,11,2,102,156,9,8,0,9,15
10280,2006,burnije01,6000000,7702708.333,79,1929,120,1,2,0,PIT,NL,111,313,35,72,12,0,16,49,1,1,22,74,4,5,0,2,8
10281,2006,caseyse01,8500000,10912170.14,102,2623,938,34,2,84,PIT,NL,59,213,30,63,15,0,3,29,0,0,23,22,5,6,0,2,7
10282,2006,caseyse01,8500000,10912170.14,102,2623,938,34,2,84,DET,AL,53,184,17,45,7,0,5,30,0,1,10,21,4,1,0,1,3
10283,2006,castijo02,348000,446757.0833,141,3705,344,350,18,106,PIT,NL,148,518,54,131,25,0,14,65,6,4,32,98,8,5,1,6,22
10284,2006,cotahu01,342000,439054.375,29,727,179,16,0,1,PIT,NL,38,100,5,19,1,0,0,5,0,0,8,26,0,0,1,1,3
10285,2006,doumiry01,333000,427500.3125,37,900,279,24,4,22,PIT,NL,61,149,15,31,9,0,6,17,0,0,15,42,1,11,1,2,3
10286,2006,duffych01,331000,424932.7431,75,2015,166,4,3,2,PIT,NL,84,314,46,80,14,3,2,18,26,1,19,71,1,10,4,1,1
10287,2006,hernajo01,850000,1091217.014,25,833,127,64,1,26,PIT,NL,67,120,8,32,2,1,2,12,0,0,11,29,0,0,1,0,3
10288,2006,hernajo01,850000,1091217.014,25,833,127,64,1,26,PHI,NL,18,32,4,8,2,0,1,7,0,0,1,11,0,0,1,0,1
10289,2006,mclouna01,329000,422365.1736,55,1552,109,1,2,1,PIT,NL,106,270,50,63,16,2,7,16,10,1,18,59,0,5,3,1,7
10290,2006,randajo01,4000000,5135138.889,41,1144,100,74,5,13,PIT,NL,89,206,23,55,13,0,4,28,0,0,16,26,2,0,2,3,12
10291,2006,sanchfr01,342000,439054.375,137,3681,145,372,10,63,PIT,NL,157,582,85,200,53,2,6,85,3,2,31,52,6,7,3,9,12
10292,2006,wilsocr03,3300000,4236489.583,88,2368,611,30,3,64,PIT,NL,85,255,38,68,11,2,13,41,1,0,24,88,2,5,0,2,6
10293,2006,wilsocr03,3300000,4236489.583,88,2368,611,30,3,64,NYA,AL,40,104,15,22,4,0,4,8,0,0,4,34,0,1,0,0,4
10294,2006,wilsoja02,4750000,6097977.431,129,3390,198,426,18,88,PIT,NL,142,543,70,148,27,1,8,35,4,3,33,65,0,4,9,5,15
10295,2006,barfijo02,327000,419797.6042,138,3777,294,381,9,84,SDN,NL,150,539,72,151,32,3,13,58,21,5,30,81,7,2,2,5,8
10296,2006,bellhma01,800000,1027027.778,55,1525,140,105,6,22,SDN,NL,115,253,26,48,11,2,8,27,0,0,32,90,0,2,0,1,3
10297,2006,blumge01,650000,834460.0694,60,1820,98,171,6,32,SDN,NL,109,276,27,70,17,1,4,34,0,1,17,51,1,0,2,4,5
10298,2006,camermi01,7333333,9414420.868,139,3732,367,6,6,2,SDN,NL,141,552,88,148,34,9,22,83,25,9,71,142,2,6,0,5,8
10299,2006,castivi02,3200000,4108111.111,67,1815,74,115,5,11,SDN,NL,72,254,24,59,10,0,4,23,0,0,9,46,0,2,0,4,5
10300,2006,castivi02,3200000,4108111.111,67,1815,74,115,5,11,COL,NL,15,21,2,4,0,0,1,4,0,0,0,3,0,1,0,0,2
10301,2006,gilesbr02,7666666,9842348.681,158,4196,299,7,7,2,SDN,NL,158,604,87,159,37,1,14,83,9,4,104,60,6,5,0,4,18
10302,2006,gonzaad01,327500,420439.4965,149,4023,1242,116,7,117,SDN,NL,156,570,83,173,38,1,24,82,0,1,52,113,9,3,1,5,24
10303,2006,greenkh01,405000,519932.8125,111,2993,138,309,9,60,SDN,NL,121,412,56,101,26,2,15,55,5,1,39,87,0,7,0,2,15
10304,2006,johnsbe02,327500,420439.4965,28,867,88,1,0,0,SDN,NL,58,120,19,30,5,2,4,12,3,0,14,36,2,1,0,0,3
10305,2006,mirabdo01,1500000,1925677.083,50,1347,335,20,2,3,SDN,NL,14,22,1,4,1,0,0,0,0,0,4,5,0,0,0,0,0
10306,2006,mirabdo01,1500000,1925677.083,50,1347,335,20,2,3,BOS,AL,59,161,12,31,6,0,6,25,0,0,11,54,0,4,0,0,2
10307,2006,piazzmi01,1250000,1604730.903,99,2154,553,34,8,3,SDN,NL,126,399,39,113,19,1,22,68,0,0,34,66,2,3,0,3,13
10308,2006,roberda07,2250000,2888515.625,121,3222,273,1,0,0,SDN,NL,129,499,80,146,18,13,2,44,49,6,51,61,2,4,7,5,5
10309,2006,sledgte01,347000,445473.2986,14,375,32,1,1,0,SDN,NL,38,70,7,16,3,0,2,7,0,0,8,17,0,0,0,0,1
10310,2006,younger01,700000,898649.3056,28,811,56,6,1,2,SDN,NL,56,128,19,26,5,0,3,13,8,2,13,16,1,2,1,3,6
10311,2006,younger01,700000,898649.3056,28,811,56,6,1,2,TEX,AL,4,10,1,2,1,1,0,2,0,0,1,1,0,0,1,0,1
10312,2006,beltrad01,12900000,16560822.92,155,4077,136,323,15,32,SEA,AL,156,620,88,166,39,4,25,89,11,5,47,118,4,10,1,3,15
10313,2006,betanyu01,677500,869764.1493,156,4123,251,430,20,95,SEA,AL,157,558,68,161,28,6,8,47,11,8,17,54,0,1,7,1,10
10314,2006,bloomwi01,650000,834460.0694,66,1941,144,71,2,13,SEA,AL,102,251,36,62,6,2,1,15,16,3,24,40,0,4,2,2,3
10315,2006,borchjo01,331000,424932.7431,48,1282,107,8,2,3,SEA,AL,6,9,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0
10316,2006,borchjo01,331000,424932.7431,48,1282,107,8,2,3,FLO,NL,108,230,30,53,7,1,10,28,0,2,28,66,3,3,0,0,5
10317,2006,evereca01,3400000,4364868.056,2,54,3,0,0,0,SEA,AL,92,308,37,70,8,0,11,33,1,3,29,57,2,3,0,3,6
10318,2006,ibanera01,4250000,5456085.069,158,4190,301,11,2,0,SEA,AL,159,626,103,181,33,5,33,123,2,4,65,115,15,1,0,7,13
10319,2006,johjike01,5433333,6975229.896,131,3518,882,58,7,9,SEA,AL,144,506,61,147,25,1,18,76,3,1,20,46,1,13,0,3,15
10320,2006,lawtoma02,400000,513513.8889,6,147,11,0,0,0,SEA,AL,11,27,5,7,0,0,0,1,0,0,2,2,0,0,0,0,0
10321,2006,lopezjo01,335000,430067.8819,148,3966,282,417,16,95,SEA,AL,151,603,78,170,28,8,10,79,5,2,26,80,1,9,12,5,17
10322,2006,petagro01,450000,577703.125,2,75,23,4,0,3,SEA,AL,31,27,3,5,2,0,1,2,0,0,4,10,0,1,0,0,0
10323,2006,quirogu01,327500,420439.4965,1,24,5,0,0,0,SEA,AL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10324,2006,reedje03,375000,481419.2708,55,1522,129,3,1,0,SEA,AL,67,212,27,46,6,5,6,17,2,3,11,31,1,2,2,2,5
10325,2006,sexsori01,13000000,16689201.39,149,3931,1235,110,4,115,SEA,AL,158,591,75,156,40,0,34,107,1,1,64,154,5,4,0,4,17
10326,2006,snellch02,328500,421723.2813,31,735,45,1,1,1,SEA,AL,36,96,14,24,6,1,3,8,2,1,13,38,0,4,5,1,0
10327,2006,suzukic01,12500000,16047309.03,158,4199,364,9,3,3,SEA,AL,161,695,110,224,20,9,9,49,45,2,49,71,16,5,1,2,2
10328,2006,aloumo01,5827974,7481863.983,90,2177,173,1,4,0,SFN,NL,98,345,52,104,25,1,22,74,2,1,28,31,2,1,0,4,15
10329,2006,bondsba01,19331470,24817445.84,115,2625,188,6,3,0,SFN,NL,130,367,74,99,23,0,26,77,3,0,115,51,38,10,0,1,9
10330,2006,durhara01,7000000,8986493.056,132,3416,272,341,11,82,SFN,NL,137,498,79,146,30,7,26,93,7,2,51,61,6,2,2,2,17
10331,2006,ellisja01,345000,442905.7292,13,599,46,2,2,0,SFN,NL,84,81,14,18,5,1,2,4,2,2,5,14,0,1,3,1,3
10332,2006,felizpe01,4000000,5135138.889,155,4156,121,332,21,31,SFN,NL,160,603,75,147,35,5,22,98,1,1,33,112,4,1,1,6,18
10333,2006,finlest01,7000000,8986493.056,103,2920,287,5,1,1,SFN,NL,139,426,66,105,21,12,6,40,7,0,46,55,2,2,3,4,6
10334,2006,greento02,700000,898649.3056,37,1014,206,14,1,2,SFN,NL,61,159,16,46,12,2,2,17,0,0,10,45,3,1,0,0,0
10335,2006,mathemi01,3350000,4300678.819,44,1174,250,19,1,2,SFN,NL,47,160,10,37,8,0,3,18,0,0,9,30,2,2,3,3,7
10336,2006,niekrla01,345000,442905.7292,48,1294,419,36,5,38,SFN,NL,66,199,27,49,9,2,5,31,0,0,11,32,0,0,0,0,7
10337,2006,sweenma01,850000,1091217.014,60,1526,386,36,3,35,SFN,NL,114,259,32,65,15,2,5,37,0,1,28,50,3,3,0,1,6
10338,2006,vizcajo01,1226158,1574122.907,28,898,132,88,6,20,SFN,NL,64,119,16,25,3,0,1,5,0,2,16,10,3,0,1,0,3
10339,2006,vizcajo01,1226158,1574122.907,28,898,132,88,6,20,SLN,NL,16,23,3,8,3,0,1,3,0,0,1,4,0,0,1,0,2
10340,2006,vizquom01,3640084,4673084.227,148,3844,205,390,4,87,SFN,NL,153,579,88,171,22,10,4,58,24,7,56,51,3,6,13,5,13
10341,2006,winnra01,5750000,7381762.153,136,3583,348,8,3,1,SFN,NL,149,573,82,150,34,5,11,56,10,8,48,63,3,7,3,4,7
10342,2006,bennega01,800000,1027027.778,43,1159,243,14,3,1,SLN,NL,60,157,13,35,5,0,4,22,0,0,11,30,2,0,2,0,3
10343,2006,bigbila01,900000,1155406.25,4,139,9,0,0,0,SLN,NL,17,25,2,6,1,0,0,1,0,0,3,9,0,0,0,0,1
10344,2006,eckstda01,3333333,4279281.979,119,3087,178,363,6,87,SLN,NL,123,500,68,146,18,1,2,23,7,6,31,41,0,15,3,3,7
10345,2006,edmonji01,12074702,15501317.95,96,2499,266,6,3,5,SLN,NL,110,350,52,90,18,0,19,70,4,0,53,101,7,0,0,5,11
10346,2006,encarju01,3500000,4493246.528,139,3660,265,4,6,0,SLN,NL,153,557,74,155,25,5,19,79,6,5,30,86,6,4,1,6,11
10347,2006,lunahe01,340000,436486.8056,88,2372,182,200,10,53,SLN,NL,76,223,27,65,14,1,4,21,5,3,21,34,1,1,0,0,3
10348,2006,lunahe01,340000,436486.8056,88,2372,182,200,10,53,CLE,AL,37,127,14,35,7,1,2,17,0,1,6,26,0,0,0,1,4
10349,2006,milesaa01,350000,449324.6528,104,2850,219,340,17,84,SLN,NL,135,426,48,112,20,5,2,30,2,1,38,42,9,2,2,3,8
10350,2006,molinya01,400000,513513.8889,118,3127,739,79,5,7,SLN,NL,129,417,29,90,26,0,6,49,1,2,26,41,2,8,8,2,15
10351,2006,pujolal01,14000000,17972986.11,142,3733,1348,110,6,145,SLN,NL,143,535,119,177,33,1,49,137,7,2,92,50,28,4,0,3,20
10352,2006,rodrijo03,332000,426216.5278,36,906,68,1,1,0,SLN,NL,102,183,31,55,12,3,2,19,0,0,21,45,1,3,1,4,9
10353,2006,rolensc01,12456336,15991253.85,141,3647,93,320,15,32,SLN,NL,142,521,94,154,48,1,22,95,7,4,56,69,7,9,0,8,10
10354,2006,schumsk01,329000,422365.1736,10,342,27,0,0,0,SLN,NL,28,54,3,10,1,0,1,2,2,1,5,6,1,0,1,0,1
10355,2006,tagucso01,825000,1059122.396,71,2210,183,4,6,0,SLN,NL,134,316,46,84,19,1,2,31,11,3,32,48,1,2,9,2,9
10356,2006,baldero01,2000000,2567569.444,85,2248,228,6,5,3,TBA,AL,92,364,59,110,24,6,16,57,10,1,14,70,1,7,0,2,2
10357,2006,burrose01,1500000,1925677.083,6,171,6,20,1,4,TBA,AL,8,21,3,4,1,0,0,1,1,0,4,7,0,0,0,0,1
10358,2006,cantujo01,355800,456770.6042,103,2696,209,252,13,65,TBA,AL,107,413,40,103,18,2,14,62,1,1,26,91,2,3,0,6,16
10359,2006,crawfca02,2625000,3369934.896,145,3784,304,10,3,0,TBA,AL,151,600,89,183,20,16,18,77,58,9,37,85,3,4,9,2,8
10360,2006,gathrjo01,337200,432892.2083,112,3050,341,5,3,4,TBA,AL,55,154,25,31,6,0,0,13,12,3,20,30,0,3,5,0,1
10361,2006,gathrjo01,337200,432892.2083,112,3050,341,5,3,4,KCA,AL,79,229,34,60,6,3,1,28,10,6,22,45,0,4,4,4,2
10362,2006,gomesjo01,355800,456770.6042,8,180,19,0,0,0,TBA,AL,117,385,53,83,21,1,20,59,1,5,61,116,2,6,0,9,10
10363,2006,greenni01,356700,457926.0104,34,972,73,88,5,23,TBA,AL,17,39,4,3,0,0,0,0,0,3,6,11,0,0,0,0,2
10364,2006,greenni01,356700,457926.0104,34,972,73,88,5,23,NYA,AL,46,75,8,18,5,0,2,4,1,1,5,29,0,1,1,0,0
10365,2006,hallto02,2250000,2888515.625,69,1887,394,30,4,3,TBA,AL,64,221,15,51,13,0,8,23,0,2,8,17,2,2,0,3,8
10366,2006,hallto02,2250000,2888515.625,69,1887,394,30,4,3,LAN,NL,21,57,2,21,4,0,0,8,0,0,2,5,2,0,0,1,2
10367,2006,hollida02,346200,444446.2708,81,2345,216,5,4,1,TBA,AL,121,333,37,76,20,0,15,33,3,3,19,64,1,0,2,1,4
10368,2006,huffau01,6916667,8879511.423,119,2935,107,160,7,19,TBA,AL,63,230,26,65,15,1,8,28,0,0,24,25,3,0,0,2,4
10369,2006,huffau01,6916667,8879511.423,119,2935,107,160,7,19,HOU,NL,68,224,31,56,10,1,13,38,0,0,26,39,3,7,0,4,7
10370,2006,leetr01,2450000,3145272.569,96,2594,856,58,2,97,TBA,AL,114,343,35,77,11,2,11,31,5,2,42,73,1,2,0,1,8
10371,2006,lugoju01,4950000,6354734.375,104,2826,164,304,19,57,TBA,AL,73,289,53,89,17,1,12,27,18,4,27,47,0,3,3,0,7
10372,2006,lugoju01,4950000,6354734.375,104,2826,164,304,19,57,LAN,NL,49,146,16,32,5,1,0,10,6,5,12,29,0,1,2,3,2
10373,2006,ordazlu01,375000,481419.2708,0,15,1,1,0,0,TBA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10374,2006,pauljo01,475000,609797.7431,47,1204,301,24,0,5,TBA,AL,58,146,15,38,9,0,1,8,1,2,14,39,0,1,3,1,2
10375,2006,wiggity01,675000,866554.6875,116,3051,403,209,8,64,TBA,AL,122,444,55,122,25,1,24,79,4,3,32,97,3,6,1,3,11
10376,2006,barajro01,3200000,4108111.111,95,2511,605,36,10,2,TEX,AL,97,344,49,88,20,0,11,41,0,0,17,51,0,4,5,1,9
10377,2006,blaloha01,3050000,3915543.403,120,3188,72,237,12,20,TEX,AL,152,591,76,157,26,3,16,89,1,0,51,98,6,2,0,2,15
10378,2006,brownad01,425000,545608.5069,8,281,31,3,1,1,TEX,AL,25,36,6,7,1,0,0,2,1,0,2,9,0,0,1,1,2
10379,2006,derosma01,675000,866554.6875,133,3496,214,193,5,29,TEX,AL,136,520,78,154,40,2,13,74,4,4,44,102,1,6,0,2,13
10380,2006,jimenda01,750000,962838.5417,19,560,41,42,5,12,TEX,AL,20,57,7,12,3,0,1,8,0,0,10,6,0,0,1,0,2
10381,2006,jimenda01,750000,962838.5417,19,560,41,42,5,12,OAK,AL,8,14,1,1,0,0,0,0,0,0,6,7,2,0,0,0,1
10382,2006,kinslia01,327000,419797.6042,117,3096,247,393,18,94,TEX,AL,120,423,65,121,27,1,14,55,11,4,40,64,1,3,1,7,12
10383,2006,lairdge01,332330,426640.1767,65,1741,392,30,6,5,TEX,AL,78,243,46,72,20,1,7,22,3,1,12,54,0,2,1,2,7
10384,2006,matthga02,2387500,3065036.024,144,3759,340,8,7,2,TEX,AL,147,620,102,194,44,6,19,79,10,7,58,99,5,4,0,8,8
10385,2006,menchke01,2800000,3594597.222,103,2689,192,4,2,1,TEX,AL,87,320,36,91,18,1,12,50,1,0,23,42,5,4,0,2,4
10386,2006,menchke01,2800000,3594597.222,103,2689,192,4,2,1,MIL,NL,40,126,9,29,6,1,1,18,0,0,4,17,0,0,0,3,4
10387,2006,nevinph01,10472409,13444318.68,48,1203,297,18,0,34,TEX,AL,46,176,26,38,8,0,9,31,0,0,21,39,0,2,0,0,9
10388,2006,nevinph01,10472409,13444318.68,48,1203,297,18,0,34,CHN,NL,67,179,26,49,4,0,12,33,0,0,17,52,0,0,0,1,4
10389,2006,nevinph01,10472409,13444318.68,48,1203,297,18,0,34,MIN,AL,16,42,2,8,1,0,1,4,0,0,10,15,1,0,1,1,0
10390,2006,nixla01,345260,443239.5132,18,465,41,2,0,2,TEX,AL,9,32,1,3,1,0,0,4,0,0,0,17,0,1,0,1,0
10391,2006,nixla01,345260,443239.5132,18,465,41,2,0,2,MIL,NL,10,35,2,8,1,0,1,6,0,0,0,11,0,1,0,0,1
10392,2006,teixema01,6400000,8216222.222,159,4197,1480,88,4,158,TEX,AL,162,628,99,177,45,1,33,110,2,0,89,128,12,4,0,6,17
10393,2006,wilkebr01,3900000,5006760.417,78,2059,143,7,1,3,TEX,AL,95,320,56,71,15,2,15,44,3,2,37,116,1,3,2,3,6
10394,2006,youngmi02,3075000,3947638.021,155,4069,241,492,14,113,TEX,AL,162,691,93,217,52,3,14,103,7,3,48,96,0,1,0,8,27
10395,2006,adamsru01,343000,440338.1597,66,1787,100,186,12,36,TOR,AL,90,251,31,55,14,1,3,28,1,2,22,41,0,1,3,3,5
10396,2006,catalfr01,2700000,3466218.75,95,2304,143,10,1,3,TOR,AL,128,437,56,131,36,2,7,56,1,3,52,37,0,4,2,4,11
10397,2006,glaustr01,10000000,12837847.22,143,3691,100,289,14,39,TOR,AL,153,540,105,136,27,0,38,104,3,2,86,134,6,3,0,5,25
10398,2006,hillaa01,336000,431351.6667,152,4021,234,475,19,112,TOR,AL,155,546,70,159,28,3,6,50,5,2,42,66,5,9,4,5,15
10399,2006,hillesh02,5800000,7445951.389,90,2319,569,73,9,45,TOR,AL,81,296,40,89,15,1,12,39,1,2,14,40,2,6,0,3,15
10400,2006,hillesh02,5800000,7445951.389,90,2319,569,73,9,45,SFN,NL,60,234,33,58,12,0,9,29,0,0,7,40,0,3,0,3,7
10401,2006,hinsker01,4425000,5680747.396,55,1389,165,22,1,12,TOR,AL,78,197,35,52,9,2,12,29,1,1,27,49,2,0,0,0,6
10402,2006,hinsker01,4425000,5680747.396,55,1389,165,22,1,12,BOS,AL,31,80,8,23,8,0,1,5,1,1,8,30,0,0,0,0,2
10403,2006,johnsre02,1425000,1829393.229,103,2951,213,12,1,2,TOR,AL,134,461,86,147,34,2,12,49,8,2,33,81,4,21,1,1,9
10404,2006,mcdonjo03,500000,641892.3611,81,2129,116,246,14,60,TOR,AL,104,260,35,58,7,3,3,23,7,2,16,41,0,2,6,2,8
10405,2006,molinbe01,4500000,5777031.25,98,2526,614,48,2,6,TOR,AL,117,433,44,123,20,1,19,57,1,1,19,47,1,4,0,2,15
10406,2006,overbly01,2525000,3241556.424,139,3699,1357,93,9,124,TOR,AL,157,581,82,181,46,1,22,92,5,3,55,96,7,2,0,2,19
10407,2006,riosal01,354000,454459.7917,108,2955,224,8,1,2,TOR,AL,128,450,68,136,33,6,17,82,15,6,35,89,1,3,0,10,10
10408,2006,wellsve01,4470000,5738517.708,147,3871,332,4,4,3,TOR,AL,154,611,91,185,40,5,32,106,17,4,54,90,0,3,0,9,13
10409,2006,zaungr01,1000000,1283784.722,59,1624,437,32,3,2,TOR,AL,99,290,39,79,19,0,12,40,0,2,41,42,3,3,0,5,10
10410,2006,anderma02,925000,1187500.868,54,1414,104,74,9,15,WAS,NL,109,215,31,59,13,2,5,23,2,4,18,41,1,1,3,2,1
10411,2006,anderma02,925000,1187500.868,54,1414,104,74,9,15,LAN,NL,25,64,12,24,3,2,7,15,2,2,7,8,0,0,1,1,3
10412,2006,byrdma01,800000,1027027.778,51,1449,150,1,2,0,WAS,NL,78,197,28,44,8,1,5,18,3,3,22,47,1,6,1,2,6
10413,2006,claytro01,1000000,1283784.722,121,3165,170,340,18,54,WAS,NL,87,305,36,82,22,1,0,27,8,3,19,53,3,4,5,5,8
10414,2006,claytro01,1000000,1283784.722,121,3165,170,340,18,54,CIN,NL,50,149,13,35,8,0,2,13,6,3,11,32,0,1,2,1,3
10415,2006,fickro01,850000,1091217.014,27,765,163,13,1,6,WAS,NL,60,128,14,34,4,0,2,9,1,1,10,24,1,1,2,0,4
10416,2006,gonzawi01,650000,834460.0694,11,270,62,8,2,0,WAS,NL,12,35,3,8,0,0,0,2,0,0,2,5,0,0,0,1,0
10417,2006,guilljo01,4000000,5135138.889,64,1613,163,3,2,0,WAS,NL,69,241,28,52,15,1,9,40,1,0,15,48,4,7,0,5,8
10418,2006,jacksda04,700000,898649.3056,25,848,62,35,10,4,WAS,NL,67,116,16,23,6,1,4,10,1,3,12,39,0,4,3,0,1
10419,2006,johnsni01,3200000,4108111.111,143,3757,1165,93,15,91,WAS,NL,147,500,100,145,46,0,23,77,10,3,110,99,15,13,2,3,12
10420,2006,lecroma01,850000,1091217.014,11,330,79,2,3,2,WAS,NL,39,67,5,16,3,0,2,9,0,0,11,17,0,1,0,1,2
10421,2006,schnebr01,2700000,3466218.75,111,2980,692,56,5,8,WAS,NL,124,410,30,105,18,0,4,55,2,2,38,67,10,2,2,3,14
10422,2006,soriaal01,10000000,12837847.22,158,4121,326,22,11,9,WAS,NL,159,647,119,179,41,2,46,95,41,17,67,160,16,9,2,3,3
10423,2006,vidrojo01,7000000,8986493.056,113,2888,278,253,5,60,WAS,NL,126,463,52,134,26,1,7,47,1,0,41,48,3,3,0,4,16
10424,2006,wardda01,700000,898649.3056,17,432,74,3,1,4,WAS,NL,78,104,15,32,9,0,6,19,0,1,14,21,1,2,0,3,5
10425,2006,wardda01,700000,898649.3056,17,432,74,3,1,4,ATL,NL,20,26,2,8,1,0,1,7,0,0,1,6,0,0,0,0,0
10426,2006,watsobr01,327000,419797.6042,7,170,17,0,0,0,WAS,NL,9,28,0,5,0,0,0,0,0,2,1,3,0,0,0,0,0
10427,2006,watsobr01,327000,419797.6042,7,170,17,0,0,0,CIN,NL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10428,2006,zimmery01,327000,419797.6042,157,4105,152,260,15,30,WAS,NL,157,614,84,176,47,3,20,110,11,8,61,120,7,2,1,4,15
